2003,"GM","CORSA","Corsa Hatchback 1.0 MPFI 8V 71cv 5p",26354,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Sedan 1.0 MPFI 8V 71cv 4p",28512,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Wind 1.6 MPFi 2p",19148,1912.778,"Gasolina",1.6,.13
2003,"GM","CORSA","Corsa Super 1.0 MPFI 16V 5p",20642,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Wind 1.0 MPF/MilleniumI/ EFI 4p",18705,1912.778,"Álcool",1,.07
2003,"GM","CORSA","Corsa Sedan 1.8 MPFI 8V  102cv 4p",33306,1912.778,"Gasolina",1.8,.13
2003,"GM","CORSA","Corsa Pick-Up STD/ Rodeio 1.6 MPFI",19606,1912.778,"Gasolina",1.6,.13
2003,"GM","CORSA","Corsa Hatchback 1.8 MPFI 8V 102cv 5p",31751,1912.778,"Gasolina",1.8,.13
2003,"GM","CORSA","Corsa Pick-Up Sport 1.6 MPFI",21299,1912.778,"Gasolina",1.6,.13
2003,"GM","CORSA","Corsa Sed.Wind 1.0/Millenium/Classic VHC",20704,1912.778,"Álcool",1,.07
2003,"GM","CORSA","Corsa Sed.Wind 1.0/Millenium/Classic VHC",20922,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Sedan Super/ Classic 1.6 MPFI 8v 4",24569,1912.778,"Gasolina",1.6,.13
2003,"GM","CORSA","Corsa Wind 1.0 MPF/MilleniumI/ EFI 4p",19013,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Sedan Super Milenium 1.0 MPFI 16V",21390,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Sedan Super 1.0 MPFI 16V 4p",20659,1912.778,"Gasolina",1,.07
2003,"GM","CORSA","Corsa Wind 1.6 MPFi 4p",23294,1912.778,"Gasolina",1.6,.13
2003,"GM","CORSA","Corsa Furgão 1.6 MPFi Powertech 92cv",19753,1912.778,"Gasolina",1.6,.13
2003,"GM","MERIVA","Meriva 1.8/ CD 1.8 MPFI 8V 102cv 5p",37231,10630.5,"Gasolina",1.8,.13
2003,"GM","MERIVA","Meriva 1.8/ CD 1.8 MPFI 16V 122cv 5p",41097,10630.5,"Gasolina",1.8,.13
2003,"GM","VECTRA","Vectra CD 2.2 16V / 2.0 16V Mec./Aut.",60846,1054.5,"Gasolina",2.2,.13
2003,"GM","VECTRA","Vectra GL 2.2 / 2.0 MPFI",40491,1054.5,"Gasolina",2.2,.13
